500,3.71428571429,0.00499987602234,0.0410001277924,0.0460000038147
1000,4.17142857143,0.0,0.0429999828339,0.0429999828339
1500,4.14285714286,0.00300002098083,0.0369999408722,0.039999961853
2000,4.32857142857,0.0,0.0369999408722,0.0369999408722
2500,4.38571428571,0.00499987602234,0.0380001068115,0.0429999828339
3000,4.5,0.00300002098083,0.0360000133514,0.0390000343323
3500,3.98571428571,0.00600004196167,0.0490000247955,0.0550000667572
4000,5.04285714286,0.00499987602234,0.0390000343323,0.0439999103546
4500,4.6,0.00100016593933,0.0460000038147,0.047000169754
5000,4.35714285714,0.00200009346008,0.039999961853,0.0420000553131
5500,5.01428571429,0.00499987602234,0.039999961853,0.0449998378754
6000,5.0,0.0,0.0490000247955,0.0490000247955
6500,5.24285714286,0.0,0.0420000553131,0.0420000553131
7000,5.37142857143,0.0,0.0469999313354,0.0469999313354
7500,5.92857142857,0.00399994850159,0.0480000972748,0.0520000457764
8000,6.27142857143,0.00600004196167,0.047000169754,0.0530002117157
8500,6.88571428571,0.000999927520752,0.039999961853,0.0409998893738
9000,8.11428571429,0.0,0.0390000343323,0.0390000343323
9500,9.68571428571,0.00399994850159,0.039999961853,0.0439999103546
10000,9.17142857143,0.00300002098083,0.0460000038147,0.0490000247955
10500,9.97142857143,0.00300002098083,0.0479998588562,0.050999879837
11000,9.92857142857,0.0,0.0420000553131,0.0420000553131
11500,10.5142857143,0.0,0.0409998893738,0.0409998893738
12000,11.3571428571,0.00600004196167,0.0329999923706,0.0390000343323
12500,11.3428571429,0.007000207901,0.039999961853,0.047000169754
13000,12.2,0.00100016593933,0.0390000343323,0.0400002002716
13500,14.0285714286,0.0,0.0409998893738,0.0409998893738
14000,14.3428571429,0.00300002098083,0.039999961853,0.0429999828339
14500,15.0285714286,0.00399994850159,0.0410001277924,0.0450000762939
15000,15.7,0.00400018692017,0.0419998168945,0.0460000038147
15500,16.6285714286,0.00399994850159,0.0499999523163,0.0539999008179
16000,16.6714285714,0.00300002098083,0.0429999828339,0.0460000038147
16500,17.1,0.00300002098083,0.0370001792908,0.0400002002716
17000,17.6428571429,0.00399994850159,0.0440001487732,0.0480000972748
17500,18.0714285714,0.00300002098083,0.0390000343323,0.0420000553131
18000,18.4,0.00300002098083,0.0460000038147,0.0490000247955
18500,19.1,0.00300002098083,0.0369999408722,0.039999961853
19000,19.6,0.0019998550415,0.039999961853,0.0419998168945
19500,20.6285714286,0.00300002098083,0.0460000038147,0.0490000247955
20000,21.1714285714,0.00399994850159,0.0410001277924,0.0450000762939
20500,21.3285714286,0.00300002098083,0.0420000553131,0.0450000762939
21000,23.1714285714,0.00300002098083,0.0380001068115,0.0410001277924
21500,21.8571428571,0.00399994850159,0.0379998683929,0.0419998168945
22000,24.9142857143,0.00300002098083,0.0700001716614,0.0730001926422
22500,24.6714285714,0.0019998550415,0.0360000133514,0.0379998683929
23000,25.5714285714,0.00200009346008,0.039999961853,0.0420000553131
23500,25.2571428571,0.0,0.0490000247955,0.0490000247955
24000,26.0428571429,0.0,0.039999961853,0.039999961853
24500,27.2571428571,0.00300002098083,0.048999786377,0.0519998073578
25000,29.0,0.00200009346008,0.039999961853,0.0420000553131
25500,28.4571428571,0.0,0.047000169754,0.047000169754
26000,27.7285714286,0.0120000839233,0.0389997959137,0.050999879837
26500,28.5571428571,0.0,0.0500001907349,0.0500001907349
27000,30.4714285714,0.00800013542175,0.0309998989105,0.0390000343323
27500,30.4285714286,0.00600004196167,0.0409998893738,0.0469999313354
28000,30.9,0.0090000629425,0.0389997959137,0.0479998588562
28500,31.9,0.00299978256226,0.0420000553131,0.0449998378754
29000,32.6285714286,0.00399994850159,0.039999961853,0.0439999103546
29500,35.4,0.00399994850159,0.0829999446869,0.0869998931885
30000,34.7571428571,0.00399994850159,0.0390000343323,0.0429999828339
